name,coverage
E05011216 Wishing Tree,0.0
E05011217 Barnehurst,0.0
E05011218 Belvedere,0.0
E05011219 Bexleyheath,0.0
E05011220 Blackfen & Lamorbey,0.0
E05011221 Blendon & Penhill,0.0
E05011222 Crayford,0.0
E05011223 Crook Log,0.0
E05011224 East Wickham,0.0
E05011225 Erith,0.0
E05011226 Falconwood & Welling,0.0
E05011227 Longlands,0.0
E05011228 Northumberland Heath,0.0
E05011229 St Mary's & St James,0.0
E05011230 Sidcup,0.0
E05011231 Slade Green & Northend,0.0
E05011232 Thamesmead East,0.0
E05011233 West Heath,0.0
E05011234 Aldborough,39.52790856175605,200
E05011235 Barkingside,0.0
E05011236 Bridge,0.0
E05011237 Chadwell,0.0
E05011238 Churchfields,0.0
E05011239 Clayhall,0.0
E05011240 Clementswood,0.0
E05011241 Cranbrook,0.0
E05011242 Fairlop,0.0
E05011243 Fullwell,0.0
E05011244 Goodmayes,0.0
E05011245 Hainault,0.0
E05011246 Ilford Town,0.0
E05011247 Loxford,0.0
E05011248 Mayfield,0.0
E05011249 Monkhams,0.0
E05011250 Newbury,0.0
E05011251 Seven Kings,0.0
E05011252 South Woodford,0.0
E05011253 Valentines,0.0
E05011254 Wanstead Park,0.0
E05011255 Wanstead Village,0.0
E05011256 Alconbury,89.80329884846287,194,6
E05011257 Brampton,65.75850986014537,200
E05011258 Buckden,91.49450629581783,199,1
E05011259 Fenstanton,55.143544664056215,200
E05011260 Godmanchester & Hemingford Abbots,95.29743565129365,196,4
E05011261 Great Paxton,90.42337499794324,198,2
E05011262 Great Staughton,85.23782776632632,199,1
E05011263 Hemingford Grey & Houghton,55.770450358545425,200
E05011264 Holywell-cum-Needingworth,91.94917265261796,199,1
E05011265 Huntingdon East,0.0
E05011266 Huntingdon North,0.0
E05011267 Kimbolton,94.08573687332601,182,14,4
E05011268 Ramsey,90.20758280791254,191,9
E05011269 St Ives East,0.0
E05011270 St Ives South,0.0
E05011271 St Ives West,0.0
E05011272 St Neots East,0.0
E05011273 St Neots Eatons,0.0
E05011274 St Neots Eynesbury,0.0
E05011275 St Neots Priory Park & Little Paxton,54.02124143783553,200
E05011276 Sawtry,92.96446458117161,195,5
E05011277 Somersham,59.65644753934774,200
"E05011278 Stilton, Folksworth & Washingley",91.43105999551739,186,14
E05011279 The Stukeleys,75.53148457638342,200
E05011280 Warboys,91.9452844275546,187,11,2
E05011281 Yaxley,85.81826061682844,200
E05011282 Balsham,93.88466067945348,187,10,3
E05011283 Bar Hill,0.0
E05011284 Barrington,88.1104233710748,200
E05011285 Bassingbourn,83.59188402357597,198,2
E05011286 Caldecote,82.75240154379527,199,1
E05011289 Cottenham,87.17736522513451,198,2
E05011291 Fen Ditton & Fulbourn,93.3723818276319,190,8,2
E05011292 Foxton,86.27876549097195,199,1
E05011293 Gamlingay,84.1433087416725,200
E05011294 Girton,86.47762807300863,200
E05011295 Hardwick,85.42743037569721,200
E05011296 Harston & Comberton,86.35445665543475,195,5
E05011297 Histon & Impington,87.09252471351415,200
E05011298 Linton,88.14779100473567,196,4
E05011300 Melbourn,89.05120610784975,197,3
E05011301 Milton & Waterbeach,90.1348672451808,198,2
E05011304 Shelford,73.22372754441196,200
E05011305 Swavesey,90.06300252954252,200
E05011306 The Mordens,95.1842384533133,192,8
E05011307 Whittlesford,83.69249543038619,200
"E05011348 Adderbury, Bloxham and Bodicote",85.96570841246405,199,1
E05011349 Banbury Calthorpe and Easington,50.33138973257586,200
E05011350 Ancoats & Beswick,0.0
E05011351 Ardwick,0.0
E05011352 Baguley,0.0
E05011353 Brooklands,0.0
E05011354 Burnage,0.0
E05011355 Charlestown,0.0
E05011356 Cheetham,0.0
E05011357 Chorlton,0.0
E05011358 Chorlton Park,0.0
E05011359 Clayton & Openshaw,0.0
E05011360 Crumpsall,0.0
E05011361 Deansgate,0.0
E05011362 Didsbury East,0.0
E05011363 Didsbury West,0.0
E05011364 Fallowfield,0.0
E05011365 Gorton & Abbey Hey,0.0
E05011366 Harpurhey,0.0
E05011367 Higher Blackley,0.0
E05011368 Hulme,0.0
E05011369 Levenshulme,0.0
E05011370 Longsight,0.0
E05011371 Miles Platting & Newton Heath,0.0
E05011372 Moss Side,0.0
E05011373 Moston,0.0
E05011374 Northenden,0.0
E05011375 Old Moat,0.0
E05011376 Piccadilly,0.0
E05011377 Rusholme,0.0
E05011378 Sharston,0.0
E05011379 Whalley Range,0.0
E05011380 Withington,0.0
E05011381 Woodhouse Park,73.85148973137845,200
E05011384 Ardsley & Robin Hood,67.29349552777572,200
E05011385 Armley,0.0
E05011387 Bramley & Stanningley,74.91294916542844,200
E05011388 Burmantofts & Richmond Hill,51.741224280515574,200
E05011389 Calverley & Farsley,80.99211170568049,200
E05011390 Chapel Allerton,0.0
E05011391 Cross Gates & Whinmoor,42.67982910016408,200
E05011394 Gipton & Harehills,0.0
E05011395 Guiseley & Rawdon,61.550811631784704,200
E05011396 Harewood,92.69376529630603,183,15,2
E05011397 Headingley & Hyde Park,0.0
E05011399 Hunslet & Riverside,0.0
E05011400 Killingbeck & Seacroft,0.0
E05011401 Kippax & Methley,87.87672850694635,198,2
E05011402 Kirkstall,0.0
E05011403 Little London & Woodhouse,0.0
E05011404 Middleton Park,80.96662947088289,200
E05011405 Moortown,0.0
E05011406 Morley North,53.66273508478585,200
E05011407 Morley South,79.23510035761996,200
E05011409 Pudsey,39.95127055474234,200
E05011410 Rothwell,87.51043431406511,200
E05011411 Roundhay,89.5594582272342,200
E05011413 Weetwood,0.0
E05011414 Wetherby,89.16495730804427,196,4
E05011415 Audley,89.09133818750327,198,2
E05011416 Bradwell,0.0
E05011417 Clayton,0.0
E05011418 Crackley & Red Street,0.0
E05011419 Cross Heath,0.0
E05011420 Holditch & Chesterton,0.0
E05011421 Keele,40.44086514166908,200
E05011422 Kidsgrove & Ravenscliffe,0.0
E05011423 Knutton,0.0
E05011424 Loggerheads,92.4869116485725,194,6
E05011425 Madeley & Betley,86.51113083236024,198,2
E05011426 Maer & Whitmore,88.49403106310356,197,3
E05011427 May Bank,0.0
E05011428 Newchapel & Mow Cop,0.0
E05011429 Silverdale,0.0
E05011430 Talke & Butt Lane,73.32537842578292,200
E05011431 Thistleberry,0.0
E05011432 Town,0.0
E05011433 Westbury Park & Northwood,0.0
E05011434 Westlands,0.0
E05011435 Wolstanton,0.0
E05011436 Arthur's Hill,0.0
E05011437 Benwell & Scotswood,0.0
E05011438 Blakelaw,0.0
E05011439 Byker,0.0
E05011440 Callerton & Throckley,80.11827184652978,200
E05011441 Castle,80.88095263893337,200
E05011442 Chapel,0.0
E05011443 Dene & South Gosforth,0.0
E05011444 Denton & Westerhope,0.0
E05011445 Elswick,0.0
E05011446 Fawdon & West Gosforth,0.0
E05011447 Gosforth,0.0
E05011448 Heaton,0.0
E05011449 Kenton,0.0
E05011450 Kingston Park South & Newbiggin Hall,0.0
E05011451 Lemington,0.0
E05011452 Manor Park,0.0
E05011453 Monument,0.0
E05011454 North Jesmond,0.0
E05011455 Ouseburn,0.0
E05011456 Parklands,87.92381933133929,200
E05011457 South Jesmond,0.0
E05011458 Walker,0.0
E05011459 Walkergate,0.0
E05011460 West Fenham,0.0
E05011461 Wingrove,0.0
E05011462 Addiscombe East,0.0
E05011463 Addiscombe West,0.0
E05011464 Bensham Manor,0.0
E05011465 Broad Green,0.0
E05011466 Coulsdon Town,0.0
E05011467 Crystal Palace & Upper Norwood,0.0
E05011468 Fairfield,0.0
E05011469 Kenley,0.0
E05011470 New Addington North,0.0
E05011471 New Addington South,0.0
E05011472 Norbury & Pollards Hill,0.0
E05011473 Norbury Park,0.0
E05011474 Old Coulsdon,70.22908428985065,200
E05011475 Park Hill & Whitgift,0.0
E05011476 Purley & Woodcote,0.0
E05011477 Purley Oaks & Riddlesdown,0.0
E05011478 Sanderstead,46.8001548949727,200
E05011479 Selhurst,0.0
E05011480 Selsdon & Addington Village,0.0
E05011481 Selsdon Vale & Forestdale,0.0
E05011482 Shirley North,0.0
E05011483 Shirley South,0.0
E05011484 South Croydon,0.0
E05011485 South Norwood,0.0
E05011486 Thornton Heath,0.0
E05011487 Waddon,0.0
E05011488 West Thornton,0.0
E05011489 Woodside,0.0
E05011508 Audley & Queen's Park,0.0
E05011509 Bastwell & Daisyfield,0.0
E05011510 Billinge & Beardwood,0.0
E05011511 Blackburn Central,0.0
E05011512 Blackburn South & Lower Darwen,0.0
E05011513 Blackburn South East,0.0
E05011514 Darwen East,0.0
E05011515 Darwen South,0.0
E05011516 Darwen West,82.79415547401516,200
E05011517 Ewood,0.0
E05011518 Little Harwood & Whitebirk,0.0
E05011519 Livesey with Pleasington,68.1562125602047,200
E05011520 Mill Hill & Moorgate,0.0
E05011521 Roe Lee,0.0
E05011522 Shear Brow & Corporation Park,0.0
E05011523 Wensley Fold,0.0
E05011524 West Pennine,88.47872068663652,196,4
E05011525 Avenue,0.0
E05011526 Beverley & Newland,0.0
E05011527 Boothferry,0.0
E05011528 Bricknell,0.0
E05011529 Central,0.0
E05011530 Derringham,0.0
E05011531 Drypool,0.0
E05011532 Holderness,0.0
E05011533 Ings,0.0
E05011534 Kingswood,0.0
E05011535 Longhill & Bilton Grange,0.0
E05011536 Marfleet,70.77665383312372,200
E05011537 Newington & Gipsyville,0.0
E05011538 North Carr,0.0
E05011539 Orchard Park,0.0
E05011540 Pickering,0.0
E05011541 St Andrew's & Docklands,0.0
E05011542 Southcoates,0.0
E05011543 Sutton,0.0
E05011544 University,0.0
E05011545 West Carr,0.0
E05011547 Horsforth,70.38313172701268,200
E05011549 Otley & Yeadon,84.227615536799,200
E05011552 Balderton North & Coddington,78.60482893521356,200
E05011553 Beacon,0.0
E05011554 Castle,0.0
E05011555 Farndon & Fernwood,77.61432170986787,196,4
"E05011558 Brasted, Chevening and Sundridge",95.65117993728823,194,6
E05011559 Seal and Weald,69.99190474692743,200
E05011561 Burwell,73.15564079501802,200
E05011562 Downham Villages,88.47572383744193,191,7,2
E05011563 Ely East,80.98338292430361,200
E05011564 Ely North,84.49590784832597,200
E05011565 Ely West,77.0531684062573,200
E05011566 Fordham & Isleham,89.07437453614287,193,7
E05011567 Haddenham,94.5270741115745,196,4
E05011568 Littleport,96.31735943380139,189,9,2
E05011569 Soham North,83.03751454103083,199,1
E05011570 Soham South,81.92440479193843,200
E05011571 Stretham,87.9304184126752,195,5
E05011572 Sutton,85.84564155514548,195,5
E05011574 Devonshire,0.0
E05011575 Hampden Park,0.0
E05011576 Langney,0.0
E05011577 Meads,76.33280469886644,200
E05011578 Old Town,54.002264533475895,200
E05011579 Ratton,0.0
E05011580 St Anthony's,0.0
E05011581 Sovereign,0.0
E05011582 Upperton,0.0
"E05011583 Chailey, Barcombe & Hamsey",81.2008499036092,198,2
E05011584 Ditchling & Westmeston,71.31773533798696,200
E05011585 East Saltdean & Telscombe Cliffs,0.0
E05011586 Kingston,78.16992296148017,198,2
E05011587 Lewes Bridge,0.0
E05011588 Lewes Castle,0.0
E05011589 Lewes Priory,0.0
E05011590 Newhaven North,0.0
E05011591 Newhaven South,0.0
E05011592 Newick,60.42674331786001,200
E05011593 Ouse Valley & Ringmer,91.93817986219155,192,8
E05011594 Peacehaven East,0.0
E05011595 Peacehaven North,0.0
E05011596 Peacehaven West,0.0
"E05011597 Plumpton, Streat, East Chiltington & St John",85.51279724542084,198,2
E05011598 Seaford Central,0.0
E05011599 Seaford East,0.0
E05011600 Seaford North,0.0
E05011601 Seaford South,0.0
E05011602 Seaford West,0.0
E05011603 Wivelsfield,48.60442449381905,200
E05011604 Bexhill Central,0.0
E05011605 Bexhill Collington,0.0
E05011606 Bexhill Kewhurst,0.0
E05011607 Bexhill Old Town & Worsham,0.0
E05011608 Bexhill Pebsham & St Michaels,0.0
E05011609 Bexhill Sackville,0.0
E05011610 Bexhill Sidley,66.2152050552971,200
E05011611 Bexhill St Marks,68.32854851678476,200
E05011612 Bexhill St Stephens,0.0
E05011613 Brede & Udimore,85.04155554003047,200
E05011614 Burwash & the Weald,90.38731141292978,193,7
E05011615 Catsfield & Crowhurst,87.54018386336588,198,2
E05011616 Eastern Rother,85.22936581410451,194,6
E05011617 Hurst Green & Ticehurst,86.11306340893894,199,1
"E05011618 North Battle, Netherfield & Whatlington",58.51947532852787,200
E05011619 Northern Rother,92.84470877577944,191,9
E05011620 Robertsbridge,83.6452342732553,200
E05011621 Rye & Winchelsea,0.0
E05011622 Sedlescombe & Westfield,88.20873569750428,197,3
E05011623 South Battle & Telham,45.265993466472985,200
E05011624 Southern Rother,92.99790271507614,197,3
E05011625 Arlington,87.87961194777729,191,9
E05011626 Buxted,85.13710865898702,200
"E05011627 Chiddingly, East Hoathly & Waldron",82.57076546540782,197,3
E05011628 Crowborough Central,0.0
E05011629 Crowborough Jarvis Brook,0.0
E05011630 Crowborough North,0.0
E05011631 Crowborough South East,0.0
E05011632 Crowborough South West,0.0
E05011633 Crowborough St Johns,0.0
E05011634 Danehill & Fletching,81.65294338074027,199,1
E05011635 Forest Row,0.0
E05011636 Framfield & Cross-in-Hand,58.26063149294199,199,1
E05011637 Frant & Wadhurst,87.83902767953538,190,9,1
E05011638 Hadlow Down & Rotherfield,91.16943515940592,200
E05011639 Hailsham Central,0.0
E05011640 Hailsham East,60.65090053647668,200
E05011641 Hailsham North,0.0
E05011642 Hailsham North West,0.0
E05011643 Hailsham South,0.0
E05011644 Hailsham West,0.0
E05011645 Hartfield,89.85346054684226,191,9
E05011646 Heathfield North,0.0
E05011647 Heathfield South,0.0
E05011648 Hellingly,86.92534589656807,200
E05011649 Herstmonceux & Pevensey Levels,91.28403229042888,192,8
E05011650 Horam & Punnetts Town,90.25264761307085,193,7
E05011651 Lower Willingdon,0.0
E05011652 Maresfield,88.00860137202493,199,1
E05011653 Mayfield & Five Ashes,83.49521057380377,198,2
E05011654 Pevensey Bay,0.0
E05011655 Polegate Central,0.0
E05011656 Polegate North,0.0
E05011657 Polegate South & Willingdon Watermill,0.0
E05011658 South Downs,86.8782400540592,200
E05011659 Stone Cross,45.9157461293384,200
E05011660 Uckfield East,0.0
E05011661 Uckfield New Town,0.0
E05011662 Uckfield North,0.0
E05011663 Uckfield Ridgewood & Little Horsted,50.84144490123441,200
E05011664 Upper Willingdon,0.0
E05011665 Withyham,83.7479970431763,196,4
E05011666 Chichester Central,0.0
E05011667 Chichester East,0.0
E05011668 Chichester North,0.0
E05011669 Chichester South,0.0
E05011670 Chichester West,0.0
E05011671 Easebourne,80.77737014940256,199,1
E05011672 Fernhurst,92.36272702069952,194,6
E05011673 Fittleworth,87.59979731786491,194,6
E05011674 Goodwood,93.89259053735407,184,13,3
E05011675 Harbour Villages,54.135957025371795,200
E05011676 Harting,88.39428662601887,189,9,2
E05011677 Lavant,93.37404825316774,197,3
E05011678 Loxwood,92.63628914184191,180,14,6
E05011679 Midhurst,83.72765851282124,198,2
E05011680 North Mundham & Tangmere,85.42089235923935,198,2
E05011681 Petworth,89.72491151198881,195,5
E05011682 Selsey South,0.0
E05011683 Sidlesham with Selsey North,79.00307999265448,200
E05011684 Southbourne,59.43065430148214,200
E05011685 The Witterings,87.71287326853202,198,2
E05011686 Westbourne,93.0877931659114,190,8,2
E05011701 Cholsey,80.35675780817267,192,8
E05011702 Didcot North East,0.0
E05011703 Didcot South,0.0
E05011704 Forest Hill & Holton,81.0016845978514,197,3
E05011705 Haseley Brook,84.93723414428773,199,1
E05011707 Kidmore End & Whitchurch,88.56914506456492,199,1
E05011708 Sandford & the Wittenhams,87.00933591552392,198,2
E05011710 Wallingford,0.0
E05011711 Wheatley,0.0
E05011713 Blewbury & Harwell,84.67393809688413,198,2
E05011714 Cumnor,75.71161764627246,200
E05011715 Drayton,60.784911199173955,200
E05011717 Sutton Courtenay,78.94237262138954,200
E05011718 Thames,86.7181433484111,197,3
E05011719 Wootton,56.31820768227434,200
E05011743 Aylesford & East Stour,0.0
E05011744 Beaver,0.0
E05011745 Biddenden,89.68044872188932,197,3
E05011746 Bircholt,75.66127734177158,199,1
E05011747 Bockhanger,0.0
E05011748 Bybrook,0.0
E05011749 Charing,76.36584601528877,200
E05011750 Conningbrook & Little Burton Farm,0.0
E05011751 Downs North,93.68157343522631,196,4
E05011753 Furley,0.0
E05011755 Godinton,0.0
E05011756 Highfield,0.0
E05011757 Isle of Oxney,93.73441445425823,193,7
E05011758 Kennington,0.0
E05011759 Kingsnorth Village & Bridgefield,0.0
"E05011760 Mersham, Sevington South with Finberry",80.85250915177122,200
E05011761 Norman,0.0
E05011762 Park Farm North,0.0
E05011763 Park Farm South,0.0
E05011764 Repton,0.0
E05011765 Rolvenden & Tenterden West,91.70971621805064,195,5
E05011766 Roman,0.0
E05011767 Saxon Shore,91.21081637078886,196,4
E05011768 Singleton East,0.0
E05011769 Singleton West,0.0
E05011770 Stanhope,0.0
E05011771 Tenterden North,0.0
E05011772 Tenterden South,80.50854723251568,200
E05011773 Tenterden St Michael's,0.0
E05011774 Upper Weald,78.82931549591778,197,3
E05011775 Victoria,0.0
E05011776 Washford,0.0
E05011777 Weald Central,85.99803196418397,196,4
E05011778 Weald North,90.9281335638233,199,1
E05011779 Weald South,88.50316700355637,195,5
E05011780 Willesborough,0.0
E05011781 Wye with Hinxhill,68.60599930726474,200
E05011782 Axminster,82.33995932264466,200
E05011783 Beer & Branscombe,90.93091632407896,200
E05011784 Broadclyst,83.41570800267512,196,4
E05011785 Budleigh & Raleigh,87.86574923470907,195,5
E05011786 Clyst Valley,80.73523321000086,200
E05011787 Coly Valley,94.40363408491052,188,9,3
E05011788 Cranbrook,0.0
E05011789 Dunkeswell & Otterhead,96.18826998348776,179,19,0,2
E05011790 Exe Valley,71.94300841936737,200
E05011791 Exmouth Brixington,0.0
E05011792 Exmouth Halsdon,0.0
E05011793 Exmouth Littleham,76.46551259135327,200
E05011794 Exmouth Town,0.0
E05011795 Exmouth Withycombe Raleigh,0.0
E05011796 Feniton,78.78725710907412,200
E05011797 Honiton St Michael's,43.26442012554991,200
E05011798 Honiton St Paul's,0.0
E05011799 Newbridges,83.78479881251438,199,1
E05011800 Newton Poppleford & Harpford,57.424841347802406,200
E05011801 Ottery St Mary,88.59978163406538,197,3
E05011802 Seaton,0.0
E05011803 Sidmouth Rural,93.13422093548235,197,3
E05011804 Sidmouth Sidford,72.12703401739726,200
E05011805 Sidmouth Town,0.0
E05011806 Tale Vale,87.51272731189592,195,5
E05011807 Trinity,94.69372556728348,200
E05011808 West Hill & Aylesbeare,38.71679553336465,200
E05011809 Whimple & Rockbeare,83.65886075403357,200
E05011810 Woodbury & Lympstone,93.5358198863068,196,4
E05011811 Yarty,83.87309388220473,197,3
E05011812 Billingshurst,81.24019018540537,198,2
"E05011813 Bramber, Upper Beeding & Woodmancote",62.40747721223979,200
E05011814 Broadbridge Heath,0.0
E05011815 Colgate & Rusper,92.51861948968761,196,4
"E05011816 Cowfold, Shermanbury & West Grinstead",86.99956104296106,195,5
E05011817 Denne,0.0
E05011818 Forest,0.0
E05011819 Henfield,79.21000725404585,200
E05011820 Holbrook East,0.0
E05011821 Holbrook West,0.0
"E05011822 Itchingfield, Slinfold & Warnham",90.76054299457137,197,3
E05011823 Nuthurst & Lower Beeding,82.55409629934675,198,2
"E05011824 Pulborough, Coldwaltham & Amberley",88.50442793505977,196,4
E05011825 Roffey North,0.0
E05011826 Roffey South,0.0
E05011827 Rudgwick,77.55197538014116,200
E05011828 Southwater North,81.96765732034595,200
E05011829 Southwater South & Shipley,79.97187516744201,197,3
E05011830 Steyning & Ashurst,88.42925134854642,200
E05011831 Storrington & Washington,79.3812489145087,200
E05011832 Trafalgar,0.0
"E05011833 West Chiltington, Thakeham & Ashington",70.97949893667204,198,2
E05011834 Bacton,90.74720619507193,198,2
E05011835 Beeston Regis & The Runtons,0.0
E05011836 Briston,79.52934949902325,200
